  0.002235   1.092259   0.046917
  0.002305   1.092059   0.045889
  0.002378   1.091867   0.044904
  0.002453   1.091682   0.043960
  0.002530   1.091504   0.043057
  0.002609   1.091331   0.042194
  0.002691   1.091163   0.041369
  0.002775   1.090999   0.040583
  0.002862   1.090840   0.039834
  0.002952   1.090683   0.039121
  0.003045   1.090530   0.038445
  0.003141   1.090378   0.037804
  0.003239   1.090228   0.037198
  0.003341   1.090079   0.036626
  0.003446   1.089930   0.036088
  0.003554   1.089781   0.035582
  0.003666   1.089631   0.035109
  0.003781   1.089480   0.034668
  0.003899   1.089328   0.034257
  0.004022   1.089173   0.033878
  0.004148   1.089015   0.033529
  0.004278   1.088854   0.033209
  0.004412   1.088689   0.032919
  0.004551   1.088519   0.032658
  0.004694   1.088345   0.032424
  0.004841   1.088164   0.032219
  0.004993   1.087978   0.032041
  0.005150   1.087784   0.031890
  0.005312   1.087583   0.031766
  0.005478   1.087374   0.031667
  0.005650   1.087156   0.031594
  0.005828   1.086928   0.031546
  0.006011   1.086691   0.031522
  0.006199   1.086443   0.031523
  0.006394   1.086183   0.031547
  0.006595   1.085911   0.031594
  0.006802   1.085626   0.031663
  0.007015   1.085328   0.031753
  0.007236   1.085015   0.031865
  0.007463   1.084688   0.031997
  0.007697   1.084344   0.032149
  0.007939   1.083984   0.032320
  0.008188   1.083607   0.032509
  0.008445   1.083212   0.032715
  0.008710   1.082798   0.032938
  0.008984   1.082365   0.033176
  0.009266   1.081911   0.033428
  0.009557   1.081438   0.033694
  0.009857   1.080943   0.033973
  0.010166   1.080426   0.034263
  0.010485   1.079886   0.034562
  0.010814   1.079324   0.034871
  0.011154   1.078739   0.035187
  0.011504   1.078130   0.035509
  0.011865   1.077498   0.035836
  0.012238   1.076841   0.036167
  0.012622   1.076160   0.036500
  0.013018   1.075454   0.036833
  0.013427   1.074724   0.037165
  0.013848   1.073971   0.037495
  0.014283   1.073193   0.037821
  0.014732   1.072391   0.038142
  0.015194   1.071566   0.038456
  0.015671   1.070719   0.038761
  0.016163   1.069849   0.039056
  0.016671   1.068958   0.039341
  0.017194   1.068046   0.039612
  0.017734   1.067115   0.039870
  0.018290   1.066165   0.040112
  0.018865   1.065197   0.040338
  0.019457   1.064213   0.040546
  0.020068   1.063214   0.040736
  0.020698   1.062200   0.040906
  0.021348   1.061175   0.041056
  0.022018   1.060138   0.041185
  0.022709   1.059092   0.041292
  0.023422   1.058037   0.041377
  0.024157   1.056976   0.041439
  0.024916   1.055910   0.041479
  0.025698   1.054841   0.041495
  0.026505   1.053769   0.041488
  0.027337   1.052697   0.041459
  0.028195   1.051627   0.041406
  0.029080   1.050559   0.041331
  0.029993   1.049494   0.041234
  0.030935   1.048435   0.041116
  0.031906   1.047383   0.040976
  0.032907   1.046338   0.040817
  0.033941   1.045302   0.040637
  0.035006   1.044276   0.040439
  0.036105   1.043261   0.040223
  0.037239   1.042258   0.039990
  0.038408   1.041266   0.039741
  0.039614   1.040288   0.039477
  0.040857   1.039323   0.039200
  0.042140   1.038373   0.038909
  0.043463   1.037436   0.038606
  0.044827   1.036515   0.038291
  0.046235   1.035608   0.037967
  0.047686   1.034715   0.037634
  0.049183   1.033838   0.037292
  0.050727   1.032976   0.036943
  0.052320   1.032128   0.036587
  0.053962   1.031295   0.036225
  0.055657   1.030477   0.035858
  0.057404   1.029672   0.035487
  0.059206   1.028881   0.035111
  0.061065   1.028104   0.034732
  0.062982   1.027340   0.034349
  0.064959   1.026588   0.033964
  0.066998   1.025850   0.033576
  0.069102   1.025123   0.033186
  0.071271   1.024408   0.032794
  0.073509   1.023705   0.032401
  0.075817   1.023013   0.032005
  0.078197   1.022332   0.031608
  0.080652   1.021662   0.031209
  0.083184   1.021003   0.030809
  0.085795   1.020353   0.030407
  0.088489   1.019715   0.030004
  0.091267   1.019086   0.029598
  0.094132   1.018467   0.029191
  0.097087   1.017859   0.028783
  0.100135   1.017261   0.028372
  0.103279   1.016673   0.027960
  0.106521   1.016095   0.027545
  0.109866   1.015527   0.027129
  0.113315   1.014970   0.026711
  0.116872   1.014424   0.026291
  0.120541   1.013888   0.025870
  0.124326   1.013364   0.025446
  0.128229   1.012850   0.025021
  0.132254   1.012348   0.024594
  0.136407   1.011857   0.024166
  0.140689   1.011377   0.023737
  0.145106   1.010909   0.023307
  0.149661   1.010454   0.022876
  0.154360   1.010010   0.022445
  0.159206   1.009579   0.022014
  0.164204   1.009159   0.021582
  0.169359   1.008753   0.021151
  0.174676   1.008358   0.020721
  0.180160   1.007976   0.020292
  0.185816   1.007606   0.019864
  0.191650   1.007249   0.019438
  0.197666   1.006905   0.019015
  0.203872   1.006572   0.018593
  0.210272   1.006252   0.018175
  0.216874   1.005944   0.017760
  0.223682   1.005648   0.017348
  0.230705   1.005363   0.016940
  0.237948   1.005090   0.016537
  0.245418   1.004829   0.016137
  0.253123   1.004578   0.015743
  0.261069   1.004339   0.015354
  0.269265   1.004110   0.014969
  0.277719   1.003892   0.014591
  0.286438   1.003683   0.014218
  0.295430   1.003485   0.013851
  0.304705   1.003295   0.013490
  0.314271   1.003115   0.013135
  0.324138   1.002944   0.012787
  0.334314   1.002781   0.012445
  0.344809   1.002627   0.012110
  0.355634   1.002480   0.011782
  0.366799   1.002341   0.011460
  0.378315   1.002209   0.011145
  0.390192   1.002084   0.010837
  0.402442   1.001965   0.010535
  0.415076   1.001853   0.010240
  0.428107   1.001747   0.009953
  0.441547   1.001647   0.009671
  0.455409   1.001552   0.009397
  0.469707   1.001462   0.009129
  0.484453   1.001378   0.008868
  0.499662   1.001298   0.008613
  0.515349   1.001222   0.008365
  0.531528   1.001151   0.008123
  0.548215   1.001084   0.007887
  0.565426   1.001021   0.007658
  0.583177   1.000961   0.007435
  0.601485   1.000905   0.007217
  0.620369   1.000851   0.007006
  0.639845   1.000801   0.006800
  0.659932   1.000754   0.006599
  0.680651   1.000710   0.006405
  0.702019   1.000668   0.006215
  0.724059   1.000628   0.006031
  0.746790   1.000591   0.005852
  0.770235   1.000556   0.005678
  0.794416   1.000523   0.005509
  0.819357   1.000492   0.005345
  0.845080   1.000463   0.005186
  0.871611   1.000436   0.005031
  0.898974   1.000410   0.004880
  0.927197   1.000385   0.004734
  0.956306   1.000362   0.004592
  0.986329   1.000341   0.004455
  1.017294   1.000321   0.004321
  1.049231   1.000302   0.004191
  1.082172   1.000284   0.004065
  1.116146   1.000267   0.003943
  1.151186   1.000251   0.003824
  1.187327   1.000236   0.003709
  1.224603   1.000222   0.003597
  1.263049   1.000208   0.003488
  1.302701   1.000196   0.003383
  1.343599   1.000184   0.003281
  1.385780   1.000173   0.003182
  1.429286   1.000163   0.003086
  1.474158   1.000153   0.002992
  1.520438   1.000144   0.002902
  1.568172   1.000135   0.002814
  1.617403   1.000127   0.002729
  1.668181   1.000120   0.002646
  1.720553   1.000113   0.002566
  1.774568   1.000106   0.002488
  1.830280   1.000100   0.002413
  1.887741   1.000094   0.002340
  1.947005   1.000088   0.002269
  2.008130   1.000083   0.002200
  2.071174   1.000078   0.002133
  2.136198   1.000073   0.002068
  2.203263   1.000069   0.002006
  2.272433   1.000065   0.001945
  2.343775   1.000061   0.001886
  2.417356   1.000057   0.001828
  2.493248   1.000054   0.001773
  2.571522   1.000050   0.001719
  2.652253   1.000047   0.001667
  2.735519   1.000045   0.001616
  2.821399   1.000042   0.001567
  2.909976   1.000039   0.001519
  3.001333   1.000037   0.001473
  3.095558   1.000035   0.001428
  3.192741   1.000033   0.001385
  3.292976   1.000031   0.001343
  3.396357   1.000029   0.001302
  3.502984   1.000027   0.001263
  3.612958   1.000026   0.001224
  3.726385   1.000024   0.001187
  3.843372   1.000023   0.001151
  3.964033   1.000021   0.001116
  4.088482   1.000020   0.001082
  4.216837   1.000019   0.001049
  4.349223   1.000018   0.001017
  4.485764   1.000017   0.000986
  4.626592   1.000016   0.000956
  4.771841   1.000015   0.000927
  4.921651   1.000014   0.000899
  5.076163   1.000013   0.000872
  5.235527   1.000012   0.000845
  5.399893   1.000011   0.000819
  5.569420   1.000011   0.000794
  5.744269   1.000010   0.000770
  5.924607   1.000010   0.000747
  6.110606   1.000009   0.000724
  6.302446   1.000008   0.000702
  6.500307   1.000008   0.000681
  6.704381   1.000007   0.000660
  6.914861   1.000007   0.000640
  7.131950   1.000007   0.000620
  7.355853   1.000006   0.000602
  7.586786   1.000006   0.000583
  7.824969   1.000005   0.000565
  8.070630   1.000005   0.000548
  8.324003   1.000005   0.000532
  8.585330   1.000005   0.000515
  8.854862   1.000004   0.000500
  9.132855   1.000004   0.000484
  9.419576   1.000004   0.000470
  9.715299   1.000004   0.000455
 10.020305   1.000003   0.000442
 10.334887   1.000003   0.000428
 10.659345   1.000003   0.000415
 10.993989   1.000003   0.000402
 11.339140   1.000003   0.000390
 11.695126   1.000002   0.000378
 12.062288   1.000002   0.000367
 12.440977   1.000002   0.000356
 12.831554   1.000002   0.000345
 13.234394   1.000002   0.000334
 13.649880   1.000002   0.000324
 14.078411   1.000002   0.000314
 14.520395   1.000002   0.000305
 14.976254   1.000001   0.000295
 15.446426   1.000001   0.000286
 15.931358   1.000001   0.000278
 16.431514   1.000001   0.000269
 16.947372   1.000001   0.000261
 17.479426   1.000001   0.000253
 18.028183   1.000001   0.000246
 18.594167   1.000001   0.000238
 19.177921   1.000001   0.000231
 19.780001   1.000001   0.000224
 20.400984   1.000001   0.000217
 21.041461   1.000001   0.000210
 21.702046   1.000001   0.000204
 22.383370   1.000001   0.000198
 23.086084   1.000001   0.000191
 23.810859   1.000001   0.000185
 24.558387   1.000001   0.000179
 25.329384   1.000001   0.000174
 26.124586   1.000000   0.000168
 26.944753   1.000000   0.000163
 27.790669   1.000000   0.000157
 28.663142   1.000000   0.000152
 29.563005   1.000000   0.000147
 30.491120   1.000000   0.000143
 31.448371   1.000000   0.000138
 32.435676   1.000000   0.000134
 33.453976   1.000000   0.000129
 34.504245   1.000000   0.000125
 35.587487   1.000000   0.000122
 36.704736   1.000000   0.000118
 37.857061   1.000000   0.000115
 39.045563   1.000000   0.000112
 40.271377   1.000000   0.000109
 41.535674   1.000000   0.000107
 42.839664   1.000000   0.000105
 44.184592   1.000000   0.000103
 45.571743   1.000000   0.000102
 47.002442   1.000000   0.000101
 48.478058   1.000000   0.000100
 50.000000   1.000000   0.000100
