 273.00000   59.63938   83.77366   24.13428   -1.78310   -0.52735    1.25574 
 274.00000   57.85918   83.24822   25.38904   -1.09414   -0.52353    0.57061 
 275.00000   57.26057   82.72659   25.46602   -1.26848   -0.51973    0.74874 
 276.00000   55.29464   82.20874   26.91410   -1.48218   -0.51597    0.96621 
 277.00000   54.34482   81.69465   27.34983   -1.65645   -0.51223    1.14422 
 278.00000   52.31928   81.18428   28.86500   -0.48067   -0.50852   -0.02785 
 279.00000   53.33511   80.67760   27.34249    0.69397   -0.50484   -1.19881 
 280.00000   52.98510   80.17459   27.18950   -1.17925   -0.50118    0.67807 
 281.00000   51.34373   79.67522   28.33149   -1.30988   -0.49756    0.81232 
 282.00000   50.53927   79.17947   28.64020   -0.91291   -0.49396    0.41895 
 283.00000   49.48704   78.68730   29.20026   -0.74760   -0.49039    0.25721 
 284.00000   49.08655   78.19868   29.11214   -0.31409   -0.48684   -0.17275 
 285.00000   48.69316   77.71360   29.02045   -0.64080   -0.48333    0.15747 
 286.00000   47.95727   77.23202   29.27475   -0.20966   -0.47983   -0.27018 
 287.00000   48.14243   76.75392   28.61149   -0.34273   -0.47637   -0.13364 
 288.00000   47.19665   76.27927   29.08262   -0.78112   -0.47293    0.30819 
 289.00000   46.72098   75.80805   29.08707   -0.56858   -0.46952    0.09906 
 290.00000   45.95907   75.34023   29.38116   -0.85727   -0.46613    0.39114 
 291.00000   45.06469   74.87577   29.81108   -0.92932   -0.46277    0.46655 
 292.00000   44.23364   74.41467   30.18103   -0.44754   -0.45944   -0.01190 
 293.00000   44.06945   73.95689   29.88744   -0.44615   -0.45613   -0.00998 
 294.00000   43.36761   73.50241   30.13480   -0.21492   -0.45284   -0.23793 
 295.00000   43.49021   73.05120   29.56098   -0.56034   -0.44958    0.11076 
 296.00000   42.17878   72.60323   30.42445   -1.29463   -0.44635    0.84828 
 297.00000   41.28296   72.15849   30.87554   -0.30257   -0.44314   -0.14057 
 298.00000   41.24516   71.71695   30.47179   -0.94416   -0.43995    0.50421 
 299.00000   39.65206   71.27859   31.62653   -0.46534   -0.43679    0.02856 
 300.00000   40.46153   70.84337   30.38184    0.68301   -0.43365   -1.11666 
 301.00000   40.59804   70.41128   29.81324   -0.01785   -0.43053   -0.41268 
 302.00000   40.61691   69.98229   29.36538    0.32043   -0.42744   -0.74787 
 303.00000   41.10935   69.55639   28.44704    0.16052   -0.42437   -0.58489 
 304.00000   40.70684   69.13354   28.42669   -0.86218   -0.42133    0.44085 
 305.00000   39.39130   68.71372   29.32242   -2.07185   -0.41831    1.65354 
 306.00000   37.21872   68.29691   31.07819   -0.68604   -0.41531    0.27073 
 307.00000   38.06654   67.88309   29.81655    0.87151   -0.41233   -1.28384 
 308.00000   38.34121   67.47224   29.13103    0.02786   -0.40938   -0.43724 
 309.00000   37.91311   67.06433   29.15122   -1.49127   -0.40645    1.08482 
 310.00000   35.65698   66.65933   31.00235   -1.91301   -0.40354    1.50947 
 311.00000   34.48796   66.25724   31.76928   -0.62977   -0.40065    0.22912 
 312.00000   33.89615   65.85802   31.96187   -1.80445   -0.39779    1.40666 
 313.00000   31.38368   65.46166   34.07798   -0.61727   -0.39494    0.22232 
 314.00000   32.47621   65.06813   32.59192   -0.14390   -0.39212   -0.24822 
 315.00000   30.53567   64.67741   34.14174   -2.02061   -0.38932    1.63129 
 316.00000   28.83883   64.28949   35.45066   -2.13078   -0.38654    1.74425 
 317.00000   26.53192   63.90433   37.37240   -1.26136   -0.38378    0.87758 
 318.00000   26.01568   63.52192   37.50624   -1.71455   -0.38104    1.33351 
 319.00000   23.08685   63.14224   40.05538   -2.18298   -0.37832    1.80466 
 320.00000   21.85295   62.76526   40.91231   -1.72991   -0.37563    1.35428 
 321.00000   19.42595   62.39097   42.96503   -2.46009   -0.37295    2.08714 
 322.00000   17.48734   62.01935   44.53201   -0.61475   -0.37030    0.24446 
 323.00000   17.68312   61.65038   43.96725   -1.10148   -0.36766    0.73382 
 324.00000   15.28740   61.28403   45.99663   -1.30332   -0.36504    0.93828 
 325.00000   15.04412   60.92028   45.87616   -1.77817   -0.36245    1.41572 
 326.00000   12.01519   60.55913   48.54394   -1.16293   -0.35987    0.80306 
 327.00000   12.84347   60.20054   47.35707    0.22083   -0.35731   -0.57814 
 328.00000   11.63741   59.84450   48.20709   -1.92704   -0.35477    1.57227 
 329.00000    9.37192   59.49099   50.11907   -2.11723   -0.35225    1.76498 
 330.00000    7.36726   59.13999   51.77273   -2.77296   -0.34975    2.42320 
 331.00000    4.08905   58.79148   54.70243   -2.55443   -0.34727    2.20715 
 332.00000    2.64995   58.44544   55.79549   -0.74139   -0.34481    0.39659 
 333.00000    2.28658   58.10185   55.81527   -0.26421   -0.34237   -0.07816 
 334.00000    1.84428   57.76070   55.91642   -0.76698   -0.33994    0.42704 
 335.00000    0.81417   57.42197   56.60779   -1.08241   -0.33753    0.74488 
 336.00000    0.07442   57.08563   57.01121    0.31767   -0.33514   -0.65281 
 337.00000    1.11665   56.75168   55.63502    0.32552   -0.33277   -0.65829 
 338.00000    0.45207   56.42008   55.96801   -0.75002   -0.33042    0.41960 
 339.00000   -0.07094   56.09083   56.16178   -0.45756   -0.32808    0.12948 
